phrase  length  count
north–south   1 809
avenue ne   2 809
kemp  1 808
blackwell   1 808
quebec  1 808
trailer court   2 808
eastside  1 808
salle   1 808
brent   1 808
mason road  2 808
toledo  1 808
glenwood drive  2 807
allegheny   1 807
north shore drive   3 807
nook  1 807
brethren  1 807
east walnut street  3 807
marietta  1 807
state park road   3 806
hickory road  2 806
jan   1 806
trillium  1 806
national forest road  3 806
left  1 805
mars  1 805
sacramento  1 805
township rd   2 805
national high   2 805
chipotle  1 804
creekwood   1 804
ice cream   2 804
white horse   2 804
ministries  1 804
palmer road   2 804
wayne street  2 804
ranch drive   2 804
alfred street   2 804
blanchard   1 803
collingwood   1 803
waterloo road   2 803
christine   1 803
iowa street   2 803
policing  1 803
alder street  2 803
hyde park   2 803
hillsdale   1 803
beechwood drive   2 803
mckay   1 802
greenwood road  2 802
sauna   1 802
shakespeare   1 801
glencoe   1 801
shaw road   2 801
lauren  1 801
bullock   1 801
hickory hill  2 800
knox road   2 800
national high school  3 800
fried chicken   2 800
closed  1 800
bruce street  2 800
airport drive   2 799
veteran's memorial highway  3 799
decker  1 799
julie   1 799
grandview avenue  2 798
homes   1 798
woodside drive  2 798
service station   2 798
starling  1 798
appaloosa   1 798
carnation   1 798
reed street   2 798
school for  2 798
community policing  2 798
justin  1 797
hills boulevard   2 797
cochran   1 797
buxton  1 797
hobbs   1 797
bower   1 796
aston   1 796
appalachian   1 796
dark  1 796
long road   2 796
par   1 796
cheryl  1 796
kirkland  1 796
glendale avenue   2 795
cherokee county   2 795
antler  1 795
kelsey  1 795
star drive  2 795
sheridan street   2 794
hollis  1 794
l.  1 794
la salle  2 794
toilets   1 794
ridgeview drive   2 794
reservation   1 793
ardmore   1 793
signal  1 793
rainbow drive   2 793
hampden   1 793
jordan road   2 793
patricks  1 793
road m  2 793
electric  1 792
north central   2 792
monte vista   2 792
game  1 792
bassett   1 792
fortune   1 792
maiden  1 792
gail  1 792
road service road   3 791
antioch church  2 791
monmouth  1 791
porter street   2 791
spa   1 791
prairie street  2 791
farmer  1 791
kennedy street  2 790
gene  1 790
kennedy drive   2 790
belgrave  1 790
eton  1 790
starlight   1 790
newberry  1 790
village court   2 790
way northwest   2 790
night   1 790
southampton   1 790
meadow way  2 789
unknown   1 789
evening   1 789
foundation  1 789
bon   1 789
blackstone  1 789
jericho   1 789
edge drive  2 789
elms  1 788
kentucky avenue   2 788
butler road   2 788
bradley road  2 788
gali  1 788
casino  1 788
hillsboro   1 787
fresh   1 787
algonquin   1 787
mccormick   1 787
calvary church  2 787
broadmoor   1 787
finley  1 787
englewood   1 786
jerome  1 786
shed  1 786
marquette   1 786
elizabeth drive   2 786
gray street   2 786
spring court  2 786
sycamore avenue   2 785
flats road  2 785
carlson   1 785
courtyard   1 785
west elm street   3 785
evergreen avenue  2 785
krasnaya  1 784
mckinney  1 784
cinnamon  1 784
patterson road  2 784
rifle   1 784
harav   1 784
mcgregor  1 784
norway  1 783
town center   2 783
historic  1 783
washburn  1 783
prestwick   1 783
carleton  1 783
holbrook  1 783
goldenrod   1 782
leaf court  2 782
brown avenue  2 782
clements  1 782
lorne   1 782
cowan   1 782
lansing   1 782
jo  1 782
wadsworth   1 782
yosemite  1 781
warwick road  2 781
kim   1 781
jupiter   1 781
unnamed   1 780
creek street  2 780
johns road  2 780
sparks  1 780
carnegie  1 780
dale street   2 780
marilyn   1 780
association   1 780
peaceful  1 779
shoppers  1 779
lomond  1 779
harley  1 779
harrison road   2 779
johns church  2 779
orr   1 779
brisbane  1 779
avenue f  2 779
cooks   1 778
maynard   1 778
katy  1 777
sara  1 777
ely   1 777
chestnut drive  2 777
glenbrook   1 777
oak grove church  3 777
rock court  2 777
laurel road   2 777
old orchard   2 777
po  1 777
homewood  1 777
rue   1 777
hamlet  1 777
hansen  1 776
charlotte street  2 776
saint louis   2 776
county road a   3 776
emory   1 776
kent road   2 776
dick  1 775
lees  1 775
temple church   2 775
wheat   1 775
fox hollow  2 775
sand hill   2 775
domino's pizza  2 775
dover road  2 774
drayton   1 774
namhae  1 774
bennett street  2 773
road no   2 773
island avenue   2 773
oaks circle   2 773
bingham   1 773
locust avenue   2 773
allan   1 773
hancock street  2 773
orlando   1 773
kathleen  1 773
banbury   1 773
cattle  1 772
elderberry  1 772
inwood  1 772
broom   1 772
bobcat  1 772
primitive   1 772
mexico  1 772
cardinal lane   2 772
andrews road  2 772
day care  2 771
glenwood avenue   2 771
roe   1 771
dickson   1 771
langford  1 771
grand street  2 771
wills   1 771
katie   1 770
roberts street  2 770
silver creek  2 770
jessie  1 770
vail  1 769
vernon avenue   2 769
ridge parkway   2 769
bobby   1 769
t.  1 769
jungang expressway  2 769
elkhorn   1 769
clover lane   2 769
whataburger   1 768
neil  1 768
ellison   1 768
road o  2 768
britannia   1 768
pat   1 768
maitland  1 768
montclair   1 768
smithfield  1 768
daffodil  1 767
goshen  1 767
campbell avenue   2 767
greer   1 767
edgemont  1 767
olive avenue  2 767
elizabeth avenue  2 767
residential   1 767
clarks  1 767
vocational  1 767
carmen  1 767
west church   2 767
nicole  1 767
brandy  1 766
shkolnaya   1 766
rex   1 766
mountain lane   2 766
kirova street   2 766
bay avenue  2 766
loon  1 766
cain  1 765
calumet   1 765
winton  1 765
hunt road   2 765
east north street   3 765
river parkway   2 764
calvary baptist   2 764
independent   1 764
bedford road  2 764
stone drive   2 764
avenue of the   3 764
flinders  1 764
sable   1 764
lance   1 764
swimming pool   2 764
true  1 763
shkolnaya street  2 763
memorial church   2 762
josephine   1 762
delaware street   2 762
bromley   1 762
n.  1 762
williams avenue   2 762
state hwy   2 762
mountainview  1 762
pacific street  2 761
bowie   1 761
care center   2 761
sherman avenue  2 761
robin hood  2 761
broadview   1 760
norwich road  2 760
skylark   1 760
sloan   1 760
angela  1 760
way southeast   2 760
crab  1 759
wallace road  2 759
newlands  1 759
auditorium  1 759
holly road  2 759
east state  2 759
melissa   1 759
colorado avenue   2 759
brentwood drive   2 759
commerce drive  2 759
brookhaven  1 759
lincoln drive   2 758
industrial road   2 758
union cemetery  2 758
service rt  2 758
jehovah's   1 757
reese   1 757
lake park   2 757
bury  1 757
bennington  1 757
petersburg  1 757
adobe   1 756
alexander road  2 756
jensen  1 756
culver  1 756
grey road   2 756
drury   1 756
river ridge   2 756
abu   1 756
leroy   1 756
hines   1 756
powell road   2 755
embankment  1 755
kenyon  1 755
douglas drive   2 755
state school  2 755
lauderdale county   2 754
larson  1 754
hayes street  2 754
river view  2 754
woodford  1 754
creek forest  2 754
mildred   1 754
max   1 754
grade road  2 754
longhorn  1 754
point circle  2 754
ash road  2 754
krasnaya street   2 754
thrush  1 753
cardiff   1 753
coppice   1 753
flyover   1 753
eldorado  1 753
twilight  1 753
moses   1 752
lyndhurst   1 752
mc kinley   2 752
willoughby  1 752
park close  2 752
severn  1 752
connecticut turnpike  2 752
honeysuckle lane  2 752
trees   1 751
sampson   1 751
breckenridge  1 751
pebble beach  2 751
wood avenue   2 751
valley freeway  2 751
briarcliff  1 751
quail ridge   2 751
far   1 751
leys  1 750
offices   1 750
ponderosa drive   2 750
tech  1 749
the baptist   2 749
whisper   1 749
eric  1 749
british   1 749
white oak drive   3 748
california street   2 748
hemlock drive   2 748
boundary street   2 748
mckinley avenue   2 748
farley  1 748
cem   1 748
florina   1 748
derby road  2 748
powerline   1 747
rain  1 747
cliff drive   2 747
texaco  1 747
reynolds road   2 747
sun valley  2 747
south lincoln   2 747
leighton  1 747
subdivision   1 747
local   1 747
school house road   3 747
keats   1 746
university boulevard  2 746
ram   1 746
riverview road  2 746
colt  1 746
neville   1 746
thunderbird   1 746
palmer street   2 746
national school   2 746
hamlin  1 745
sberbank  1 745
ipswich   1 745
elizabeth way   2 745
spencer road  2 745
jolly   1 745
connaught   1 745
pheasant run  2 744
mi  1 744
race street   2 744
youngs  1 744
saint peter   2 744
hinton  1 744
castle drive  2 744
shahid  1 744
ridge boulevard   2 744
shetland  1 744
drug mart   2 743
pervomayskaya   1 743
yanjiang  1 743
battery   1 743
pacific motorway  2 743
park terrace  2 743
trail court   2 742
keswick   1 742
cameron street  2 742
first christian church  3 742
morley  1 742
ivory   1 742
panera  1 742
community policing center   3 742
foster street   2 742
policing center   2 742
lions   1 742
balboa  1 742
parrish   1 742
spring creek road   3 741
danbury   1 741
milton street   2 741
spaulding   1 741
east side   2 741
shepherds   1 740
gray road   2 740
grand boulevard   2 740
conner  1 740
kalinina  1 740
good shepherd   2 740
strickland  1 740
ives  1 740
platte  1 740
riverside avenue  2 739
hatch   1 739
case  1 739
pervomayskaya street  2 739
vietnam veteran's memorial  3 739
vietnam veteran's   2 739
natwest   1 738
whitaker  1 738
vernon road   2 738
fern street   2 738
venice  1 738
freeway frontage  2 738
valle   1 738
bayview avenue  2 738
knoll road  2 738
freeway frontage road   3 738
vietnam veteran's memorial highway  4 738
mount olive church  3 737
rodgers   1 737
aa  1 737
marsh lane  2 737
troon   1 737
wilder  1 737
mallory   1 736
temple road   2 736
hatchery  1 736
fairfield road  2 736
county sheriff's office   3 736
ivy street  2 736
takeaway  1 736
cypress avenue  2 736
dogwood street  2 735
millwood  1 735
rutledge  1 735
skinner   1 735
ashfield  1 735
north pine street   3 735
parking garage  2 735
church cemetery   2 735
west railroad   2 735
medina  1 735
foley   1 734
bonanza   1 734
grover  1 734
banner  1 734
cup   1 734
long lake   2 734
branch lane   2 734
rome  1 734
juniper drive   2 734
oaks boulevard  2 734
canoe   1 734
guthrie   1 733
mount hope  2 733
midway road   2 733
rapids  1 733
harvard avenue  2 733
bridgeport  1 733
woodward avenue   2 733
circular road   2 733
west central  2 733
mechanic street   2 733
north railroad  2 732
bia   1 732
evergreen street  2 732
creekview   1 732
victoria drive  2 732
chick-fil-a   1 731
fenwick   1 731
lago  1 731
edwin   1 731
moreland  1 731
timberlake  1 731
mountain avenue   2 731
andrea  1 731
caroline street   2 731
paxton  1 730
savage  1 730
east elm street   3 730
us forest   2 730
westview drive  2 730
north jefferson   2 730
dale drive  2 730
co-op   1 729
boulevard southeast   2 729
odos  1 729
yellowhead highway  2 729
pinetree  1 729
haley   1 729
fourth street   2 729
pintail   1 729
johnson drive   2 729
us forest service   3 728
chester street  2 728
compass   1 728
thomson   1 728
woodville   1 728
trace drive   2 728
christian fellowship  2 728
south oak street  3 728
kathy   1 727
scott avenue  2 727
verona  1 727
eagle lane  2 727
holland road  2 727
horne   1 727
new york avenue   3 727
lawton  1 726
cynthia   1 726
red rock  2 726
hillsborough  1 726
utica   1 726
jeep trail  2 726
morning glory   2 726
salvation   1 726
maywood   1 726
windy hill  2 725
oscar   1 725
schoolhouse road  2 725
hayes road  2 725
craighead   1 725
apostolic church  2 725
birchwood drive   2 725
jesse   1 725
fourth avenue   2 725
ludlow  1 725
porter road   2 725
walnut lane   2 724
sylvia  1 724
pablo   1 724
barnes road   2 724
houghton  1 724
east church   2 724
view terrace  2 724
st peter's  2 724
berry road  2 724
parkway south   2 724
ware  1 724
saint johns church  3 724
preston road  2 724
rocky road  2 724
wickham   1 723
jay street  2 723
willow way  2 723
wingate   1 723
town line   2 723
wintergreen   1 723
the republic  2 723
new life  2 723
calvary baptist church  3 723
centre road   2 722
pecos   1 722
drexel  1 722
bacon   1 722
iii   1 722
ocean avenue  2 722
arch street   2 722
coon  1 722
lone oak  2 722
sisters   1 722
paula   1 722
irvine  1 722
chiropractic  1 721
truck trail   2 721
wells street  2 721
lennox  1 721
bristol road  2 721
john the baptist  3 721
millstone   1 721
south church street   3 721
olivet  1 720
north jackson   2 720
barrel  1 720
northway  1 720
for the   2 720
richmond avenue   2 720
conception  1 720
biscayne  1 720
song  1 720
salisbury road  2 720
of jehovahs   2 720
green hill  2 720
catholic primary  2 720
alta vista  2 720
scott drive   2 719
wards road  2 719
flores  1 719
marcus  1 719
linton  1 719
ramp to   2 719
vaughan   1 719
viola   1 718
dickinson   1 718
whitfield   1 718
rockland  1 718
sutton road   2 718
steeles   1 718
christina   1 718
us forest service road  4 718
south central   2 718
texas avenue  2 718
buckskin  1 717
michigan street   2 717
trail lane  2 717
esther  1 717
newport road  2 717
hoyt  1 717
old river   2 717
henderson street  2 716
blind   1 716
durham road   2 716
weldon  1 716
st clair  2 715
williams drive  2 715
bella vista   2 715
river highway   2 715
mathews   1 715
industry  1 715
tee   1 715
torrey  1 715
divide  1 714
east railroad   2 714
north oak street  3 714
huron street  2 714
fire trail  2 714
vivian  1 714
ouachita  1 714
noel  1 714
venus   1 714
bypass road   2 714
of the republic   3 714
hickman   1 713
sheridan road   2 713
dunlap  1 713
namhae expressway   2 713
wilson drive  2 713
st paul   2 713
meridian road   2 713
bruce highway   2 712
the square  2 712
yarmouth  1 712
formosa freeway   2 712
brenda  1 711
naberezhnaya  1 711
tahoe   1 711
sawgrass  1 711
elgin street  2 711
harriet   1 710
rock creek road   3 710
caledonia   1 710
mcpherson   1 710
bethesda  1 710
sderot  1 710
roxbury   1 710
kp north  2 710
humphrey  1 710
huqingping  1 709
golden state  2 709
edgewater drive   2 709
cheltenham  1 709
isaac   1 709
field lane  2 709
windham   1 709
penn street   2 709
lilac lane  2 709
perch   1 708
westlake  1 708
fifth avenue  2 708
creek forest service road   4 708
creek forest service  3 708
yanjiang expressway   2 708
kalinina street   2 708
branch library  2 708
james drive   2 707
locust lane   2 707
pleasant drive  2 707
claude  1 707
atwood  1 707
fairbanks   1 707
date  1 707
infant school   2 707
darwin  1 706
watson street   2 706
march   1 706
santa rosa  2 706
valero  1 706
buttonwood  1 706
girard  1 706
dean street   2 706
hume highway  2 706
mount pleasant road   3 706
purple heart  2 706
locke   1 705
sycamore road   2 705
jingzhu   1 705
iglesia ni  2 705
king avenue   2 705
cole road   2 705
hall of jehovahs  3 705
columbia river  2 705
crescent road   2 705
nebo  1 705
co-operative  1 705
hayward   1 705
north center  2 704
benton street   2 704
robins  1 704
james court   2 704
st peters   2 704
omega   1 704
kingdom hall of jehovahs  4 704
argyle street   2 704
ox  1 703
cox road  2 703
viaduct   1 703
road y  2 703
candy   1 703
saw mill  2 703
marion avenue   2 703
illinois avenue   2 703
applebee's  1 703
summers   1 703
pipeline road   2 702
rock hill   2 702
hickory grove   2 702
and grill   2 702
wendy   1 702
foundry   1 702
fsr   1 702
east center   2 701
burning   1 701
verde drive   2 701
bay view  2 701
old town  2 701
avenue g  2 701
xavier  1 701
levee road  2 700
eldridge  1 700
henry road  2 700
stewart avenue  2 700
glenmore  1 699
long island   2 699
of jehovahs witnesses   3 699
squaw   1 699
overbrook   1 699
pleasant hill road  3 699
short road  2 698
stoneridge  1 698
parkway east  2 698
guildford   1 698
pine creek  2 698
saint andrew's  2 698
connection  1 698
oakhurst  1 698
laurie  1 698
clinton avenue  2 698
view way  2 698
mcgee   1 697
becker  1 697
barton road   2 697
hungry  1 697
straight  1 697
blvd.   1 697
oak creek   2 697
indian service rt   3 696
pearce  1 696
lori  1 696
smoke   1 696
fairgrounds   1 696
san miguel  2 695
gibson road   2 695
eagle court   2 695
booker  1 695
avenue n  2 695
wilkins   1 695
prince of   2 695
parklands   1 695
montgomery road   2 695
clos  1 695
paint   1 694
parkway west  2 694
beatty  1 694
cable   1 694
kenmore   1 694
johnson lane  2 694
taunton   1 694
ute   1 693
sandhill  1 693
ellis road  2 693
walkers   1 693
r.  1 693
wok   1 693
elm court   2 693
western road  2 693
rosebud   1 693
arlington avenue  2 693
regional road   2 692
santa ana   2 692
huning  1 692
saint marks   2 692
north old   2 692
debbie  1 692
sandringham   1 691
postal  1 691
dean road   2 691
dewitt  1 691
winding way   2 691
san pedro   2 691
yale avenue   2 690
peach tree  2 690
avenida   1 690
polk road   2 690
road p  2 690
halsey  1 690
